,YearStart,LocationAbbr,LocationDesc,Question,DataValue,GeoLocation,LocationID,QuestionID,DataValueTypeID,LowConfidenceLimit,HighConfidenceLimit,GENDER,OVERALL,RACE
5449,2016,VA,Virginia,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(37.54268067400045, -78.45789046299967)",51,MTH1_0,AGEADJMEAN,3.1,6.4,,,"Multiracial, non-Hispanic"
5450,2016,VA,Virginia,Recent mentally unhealthy days among adults aged >= 18 years,5,"(37.54268067400045, -78.45789046299967)",51,MTH1_0,MEAN,3.2,6.8,,,"Multiracial, non-Hispanic"
4845,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,2.4,3.4,,,"Other, non-Hispanic"
4846,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,3,3.4,Male,,
4847,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,MEAN,2.6,3.7,,,"Other, non-Hispanic"
4848,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,MEAN,2.9,3.4,Male,,
4849,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,3,4.1,,,Hispanic
4850,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,MEAN,3.6,3.9,,Overall,"White, non-Hispanic"
4851,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,3.6,4,,Overall,
4852,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,MEAN,3.2,4.4,,,Hispanic
4853,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,4,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,3.8,4.2,,,"White, non-Hispanic"
4854,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,2.9,5.3,,,"Black, non-Hispanic"
4855,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,MEAN,2.9,5.3,,,"Black, non-Hispanic"
4856,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,MEAN,4.1,4.6,Female,,
4857,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,4.2,4.7,Female,,
4858,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,5.8,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,AGEADJMEAN,4.6,7,,,"Multiracial, non-Hispanic"
4859,2016,WA,Washington,Recent mentally unhealthy days among adults aged >= 18 years,6,"(47.52227862900048, -120.47001078999972)",53,MTH1_0,MEAN,4.7,7.2,,,"Multiracial, non-Hispanic"
4879,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,MEAN,2.3,6.2,,,"Other, non-Hispanic"
4880,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,AGEADJMEAN,2.4,6.3,,,"Other, non-Hispanic"
4881,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,MEAN,4,4.8,Male,,
4882,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,AGEADJMEAN,4.1,4.9,Male,,
4883,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,5,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,MEAN,4.7,5.3,,,"White, non-Hispanic"
4884,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,5,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,MEAN,4.8,5.3,,Overall,
4885,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,AGEADJMEAN,4.9,5.5,,Overall,"White, non-Hispanic"
4886,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,5.7,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,MEAN,5.3,6,Female,,
4887,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,5.9,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,AGEADJMEAN,5.5,6.3,Female,,
4888,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,6.1,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,AGEADJMEAN,4.2,8,,,"Black, non-Hispanic"
4889,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,6.2,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,MEAN,4.3,8,,,"Black, non-Hispanic"
4890,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,6.4,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,MEAN,4.3,8.4,,,"Multiracial, non-Hispanic"
4891,2016,WV,West Virginia,Recent mentally unhealthy days among adults aged >= 18 years,6.5,"(38.66551020200046, -80.71264013499967)",54,MTH1_0,AGEADJMEAN,4.4,8.6,,,"Multiracial, non-Hispanic"
4862,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,MEAN,2.7,3.5,Male,,
4863,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,AGEADJMEAN,2.8,3.6,Male,,
4864,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,MEAN,3.2,3.9,,,"White, non-Hispanic"
4865,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,AGEADJMEAN,3.4,4.1,,,"White, non-Hispanic"
4866,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,MEAN,3.4,4,,Overall,
4867,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,AGEADJMEAN,2.6,5,,,"Black, non-Hispanic"
4868,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,AGEADJMEAN,3.5,4.1,,Overall,
4869,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,MEAN,2.6,5.1,,,"Black, non-Hispanic"
4870,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,AGEADJMEAN,2.6,5.9,,,Hispanic
4871,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,MEAN,3.8,4.8,Female,,
4872,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,AGEADJMEAN,2.8,6,,,"Other, non-Hispanic"
4873,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,AGEADJMEAN,3.9,4.9,Female,,
4874,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,MEAN,2.8,6.6,,,Hispanic
4875,2016,WI,Wisconsin,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(44.39319117400049, -89.81637074199966)",55,MTH1_0,MEAN,3,6.4,,,"Other, non-Hispanic"
4894,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,2.7,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,AGEADJMEAN,2.2,3.2,Male,,
4895,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,AGEADJMEAN,1.7,4,,,Hispanic
4896,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,MEAN,2.3,3.3,Male,,
4897,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,MEAN,1.8,4.7,,,Hispanic
4898,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,AGEADJMEAN,3.2,4,,Overall,
4899,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,MEAN,3.2,4,,Overall,
4900,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,AGEADJMEAN,3.3,4.2,,,"White, non-Hispanic"
4901,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,MEAN,3.3,4.1,,,"White, non-Hispanic"
4902,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,AGEADJMEAN,1.9,7,,,"Other, non-Hispanic"
4903,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,MEAN,3.9,5.1,Female,,
4904,2016,WY,Wyoming,Recent mentally unhealthy days among adults aged >= 18 years,4.6,"(43.23554134300048, -108.10983035299967)",56,MTH1_0,AGEADJMEAN,4,5.2,Female,,
5932,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,3.7,4.7,Male,,
5933,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,3.7,4.7,Male,,
5934,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,2.5,6.1,,,Hispanic
5935,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,3.9,5.1,,,"Black, non-Hispanic"
5936,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,2.8,6.6,,,Hispanic
5937,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,4.1,5.4,,,"Black, non-Hispanic"
5938,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,4.3,5,,,"White, non-Hispanic"
5939,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,4.5,5.1,,Overall,
5940,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,4.5,5.4,,,"White, non-Hispanic"
5941,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,4.6,5.2,,Overall,
5942,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,5.3,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,4.9,5.7,Female,,
5943,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,5.5,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,5.1,6,Female,,
5944,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,6,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,4.1,7.9,,,"Multiracial, non-Hispanic"
5945,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,6.1,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,4.1,8.1,,,"Multiracial, non-Hispanic"
5946,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,6.9,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,MEAN,4.6,9.2,,,"Other, non-Hispanic"
5947,2017,AL,Alabama,Recent mentally unhealthy days among adults aged >= 18 years,7.3,"(32.84057112200048, -86.63186076199969)",1,MTH1_0,AGEADJMEAN,5,9.7,,,"Other, non-Hispanic"
5916,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,AGEADJMEAN,2.9,3.9,,,"White, non-Hispanic"
5917,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,MEAN,2.9,3.8,,,"White, non-Hispanic"
5918,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,MEAN,2,5.2,,,"Other, non-Hispanic"
5919,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,MEAN,2.9,4.6,Male,,
5920,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,AGEADJMEAN,2.9,4.6,Male,,
5921,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,AGEADJMEAN,3.2,4.3,,Overall,
5922,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,AGEADJMEAN,3.2,4.5,Female,,
5923,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,MEAN,3.3,4.3,,Overall,
5924,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,MEAN,3.2,4.5,Female,,
5925,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,4,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,AGEADJMEAN,2.3,5.7,,,"Multiracial, non-Hispanic"
5926,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,4,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,AGEADJMEAN,2.4,5.7,,,"Other, non-Hispanic"
5927,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,AGEADJMEAN,2.1,6.8,,,Hispanic
5928,2017,AK,Alaska,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(64.84507995700051, -147.72205903599973)",2,MTH1_0,MEAN,2.6,6.3,,,"Multiracial, non-Hispanic"
5954,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,2.6,3.7,,,"Other, non-Hispanic"
5955,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,2.7,3.8,,,"Other, non-Hispanic"
5956,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,3.3,3.8,Male,,
5957,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,3.3,3.8,Male,,
5958,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,3.6,4.3,,,Hispanic
5959,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,3.6,4.1,,,"White, non-Hispanic"
5960,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,3.8,4.1,,Overall,
5961,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,4,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,3.8,4.2,,Overall,
5962,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,3.2,5,,,"Black, non-Hispanic"
5963,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,3.7,4.5,,,Hispanic
5964,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,4,4.5,,,"White, non-Hispanic"
5965,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,3.2,5.1,,,"Black, non-Hispanic"
5966,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,4.1,4.6,Female,,
5967,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,4.2,4.7,Female,,
5968,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,AGEADJMEAN,3.8,6.6,,,"Multiracial, non-Hispanic"
5969,2017,AZ,Arizona,Recent mentally unhealthy days among adults aged >= 18 years,5.7,"(34.865970280000454, -111.76381127699972)",4,MTH1_0,MEAN,4.1,7.3,,,"Multiracial, non-Hispanic"
5467,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,1.8,5.3,,,Hispanic
5468,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,2.4,6.3,,,"Other, non-Hispanic"
5469,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,4.6,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,MEAN,3.9,5.3,Male,,
5470,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,4.1,5.7,Male,,
5471,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,MEAN,4.5,5.6,,,"White, non-Hispanic"
5472,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5.1,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,MEAN,4.6,5.6,,Overall,
5473,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,3.9,6.6,,,"Black, non-Hispanic"
5474,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,MEAN,3.8,6.6,,,"Black, non-Hispanic"
5475,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5.3,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,4.8,5.9,,Overall,
5476,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5.5,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,4.9,6.1,,,"White, non-Hispanic"
5477,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5.5,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,MEAN,4.9,6.2,Female,,
5478,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,5.8,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,5.1,6.5,Female,,
5479,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,9.7,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,MEAN,5.1,14.3,,,"Multiracial, non-Hispanic"
5480,2017,AR,Arkansas,Recent mentally unhealthy days among adults aged >= 18 years,10,"(34.74865012400045, -92.27449074299966)",5,MTH1_0,AGEADJMEAN,7,13,,,"Multiracial, non-Hispanic"
5976,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,2.2,3.4,,,"Other, non-Hispanic"
5977,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,MEAN,2.3,3.5,,,"Other, non-Hispanic"
5978,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,2.8,3.4,Male,,
5979,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,MEAN,2.8,3.4,Male,,
5980,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,2.9,3.5,,,Hispanic
5981,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,MEAN,2.9,3.6,,,Hispanic
5982,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,3.3,3.7,,Overall,
5983,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,MEAN,3.3,3.7,,Overall,
5984,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,3.6,4.2,Female,,
5985,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,MEAN,3.6,4.2,Female,,"White, non-Hispanic"
5986,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,3.2,5,,,"Black, non-Hispanic"
5987,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,MEAN,3.2,5.1,,,"Black, non-Hispanic"
5988,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,3.8,4.6,,,"White, non-Hispanic"
5989,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,MEAN,3.4,6.4,,,"Multiracial, non-Hispanic"
5990,2017,CA,California,Recent mentally unhealthy days among adults aged >= 18 years,5.1,"(37.63864012300047, -120.99999953799971)",6,MTH1_0,AGEADJMEAN,3.6,6.6,,,"Multiracial, non-Hispanic"
5487,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,AGEADJMEAN,3,3.6,Male,,
5488,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,MEAN,3,3.6,Male,,
5489,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,AGEADJMEAN,2.4,4.6,,,"Other, non-Hispanic"
5490,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,AGEADJMEAN,3.2,4.1,,,Hispanic
5491,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,MEAN,2.6,4.7,,,"Other, non-Hispanic"
5492,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,AGEADJMEAN,2.8,4.7,,,"Black, non-Hispanic"
5493,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,MEAN,3.5,4,,,"White, non-Hispanic"
5494,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,AGEADJMEAN,3.6,4,,Overall,
5495,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,MEAN,3.3,4.3,,,Hispanic
5496,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,MEAN,3.6,4,,Overall,
5497,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,AGEADJMEAN,3.7,4.2,,,"White, non-Hispanic"
5498,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,MEAN,2.9,4.9,,,"Black, non-Hispanic"
5499,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,AGEADJMEAN,4,4.6,Female,,
5500,2017,CO,Colorado,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(38.843840757000464, -106.13361092099967)",8,MTH1_0,MEAN,4,4.5,Female,,
